transaction_id,payment_date,invoice_number,po_number,vendor_id,vendor_name,amount,category,plant_code,cost_center,related_party,days_overdue,payment_frequency,previous_avg_amount,amount_zscore,amount_ratio,high_value_flag,related_party_risk,overdue_risk_score,composite_risk_score,anomaly_score,anomaly_probability
T105515,2025-08-02,INV-716875,PO-839490,V1139,Vendor_139,78317.1013893964,Raw Material,P001,CC0174,0,70,Monthly,60466.34283783322,-0.1019944034014365,1.2952180951217398,0,0,2.333333333333333,1.0729958728995177,-1,0.07923415987003118
T105516,2025-03-29,INV-346690,PO-221269,V1105,Vendor_105,50000.0,IT Services,P009,CC0137,0,40,One-off,64518.05771029864,-0.1114452859447666,0.7749768324476202,0,0,1.3333333333333333,0.4444444444444445,-1,0.0513084199770701
T105517,2025-07-16,INV-457718,PO-768251,V1134,Vendor_134,75337.19565159226,Services,P010,CC0103,0,105,Quarterly,90405.34615469044,-0.1099590846612108,0.8333267760811908,0,0,3.0,1.0,-1,0.017047328071546554
T105518,2025-04-28,INV-872982,PO-284339,V1113,Vendor_113,72348.54799225443,Raw Material,P005,CC0151,0,90,Monthly,55689.37200828466,-0.1044925433913612,1.2991446192191116,0,0,3.0,1.2991446192191116,-1,0.0883950131618674
T105519,2025-03-29,INV-715444,PO-230113,V1105,Vendor_105,61969.76060362117,Logistics,P003,CC0148,0,11,One-off,46578.57294928291,-0.1117928320923038,1.330434933485338,0,0,0.3666666666666666,0.4526571557075602,-1,0.09695328717538122
T105520,2025-01-23,INV-537641,PO-575472,V1087,Vendor_087,89078.19505334806,Logistics,P006,CC0124,0,114,One-off,105295.9769666574,-0.0994027481894,0.8459790926443012,0,0,3.0,1.0,-1,0.04011242826412738
T105521,2025-06-30,INV-467195,PO-824874,V1130,Vendor_130,50000.0,IT Services,P003,CC0110,0,26,Ad-hoc,37341.98765869035,-0.1114452859447666,1.338975323354643,0,0,0.8666666666666667,0.627864212243532,-1,0.07368698441078572
T105522,2025-09-10,INV-819727,PO-884308,V1150,Vendor_150,50000.0,IT Services,P004,CC0161,0,0,One-off,42865.42957024279,-0.1114452859447666,1.1664411275306577,0,0,0.0,0.1664411275306576,-1,0.11932705913508522
T105523,2026-01-10,INV-239668,PO-656606,V1183,Vendor_183,52311.429487516776,Logistics,P001,CC0145,0,35,Monthly,61766.71438086871,-0.1162072343003134,0.8469194130183398,0,0,1.1666666666666667,0.3888888888888889,-1,0.023716484970294664
T105524,2025-06-01,INV-863855,PO-472672,V1122,Vendor_122,998214.4811292036,Packaging,P007,CC0130,0,46,Monthly,62227.40037044974,0.1708292438364445,16.04139776347191,1,0,1.5333333333333334,5.681940354947556,1,0.6322186858511717
T105525,2024-05-23,INV-656950,PO-627451,V1020,Vendor_020,50000.0,Raw Material,P002,CC0156,0,-1,Monthly,58029.56174776061,-0.113846535513294,0.8616298054659964,0,0,0.0,0.0,-1,0.13033346245478894
T105526,2025-05-13,INV-396078,PO-364216,V1117,Vendor_117,50000.0,Services,P008,CC0198,0,67,One-off,61696.7846225861,-0.1178322166172128,0.8104150047018153,0,0,2.2333333333333334,0.7444444444444445,-1,0.03994469297059947
T105527,2024-10-27,INV-728291,PO-221810,V1063,Vendor_063,115248.0329844666,Services,P003,CC0186,0,46,Monthly,119389.23915025944,-0.0975574245439238,0.9653134051672708,0,0,1.5333333333333334,0.5111111111111112,-1,0.08049659216606551
T105528,2024-03-30,INV-991958,PO-461504,V1005,Vendor_005,64296.90987541219,Services,P009,CC0126,0,66,Ad-hoc,75083.79008728609,-0.1133896784784226,0.8563354327301008,0,0,2.2,0.7333333333333335,-1,0.027152328422658193
T105529,2024-05-02,INV-414373,PO-252240,V1014,Vendor_014,100179.0924855454,Packaging,P007,CC0136,1,54,One-off,90813.52916028316,-0.1092365600146023,1.1031296042766086,0,0,1.8,0.7031296042766086,-1,0.058142717059040956
T105530,2025-05-16,INV-453852,PO-184908,V1118,Vendor_118,69622.10241924935,Maintenance,P005,CC0180,0,56,Monthly,81536.4242930802,-0.1300265638777064,0.8538773072632523,0,0,1.8666666666666667,0.6222222222222222,-1,0.07704336224027696
T105531,2026-01-29,INV-936376,PO-772565,V1188,Vendor_188,50000.0,Services,P005,CC0113,0,10,Ad-hoc,55392.22722273461,-0.1178322166172128,0.9026537206916736,0,0,0.3333333333333333,0.1111111111111111,-1,0.07813577346681773
T105532,2025-03-15,INV-409953,PO-854410,V1101,Vendor_101,64014.08420751112,IT Services,P004,CC0196,0,96,Ad-hoc,66888.19100530581,-0.1065654727778506,0.9570311776324358,0,0,3.0,1.0,-1,0.004087114404757236
T105533,2025-01-30,INV-868832,PO-774227,V1089,Vendor_089,86224.80419713348,Packaging,P001,CC0141,0,99,Ad-hoc,111693.9551862238,-0.1135884140908274,0.7719737747076248,0,0,3.0,1.0,-1,0.04667645298730946
T105534,2024-05-14,INV-909740,PO-923692,V1017,Vendor_017,108738.44204113548,Packaging,P001,CC0149,0,17,Quarterly,106766.76561142388,-0.1065671984904991,1.01846713645787,0,0,0.5666666666666667,0.207356025346759,-1,0.10644930160313758
T105535,2025-07-17,INV-624566,PO-536344,V1135,Vendor_135,4996273.80395646,Utilities,P006,CC0197,0,4,One-off,60051.00840630771,1.5715026643225096,83.20049798583658,1,0,0.1333333333333333,6.615947108766955,1,0.7971246907143683
T105536,2024-04-20,INV-173931,PO-708196,V1011,Vendor_011,50000.0,Utilities,P009,CC0119,0,115,Quarterly,50297.17060591541,-0.1219945040365911,0.994091703323756,0,0,3.0,1.0,-1,0.008910206320121138
T105537,2025-11-15,INV-154212,PO-282491,V1168,Vendor_168,50000.0,Logistics,P007,CC0116,1,58,Ad-hoc,42815.340187278736,-0.1172636879785622,1.167805739281641,0,0,1.933333333333333,0.8122501837260856,-1,0.02764678389093877
T105538,2025-10-27,INV-352844,PO-500202,V1163,Vendor_163,50858.04985979095,Services,P009,CC0189,0,95,Quarterly,45681.6813636294,-0.1175655912233114,1.1133138785973593,0,0,3.0,1.1133138785973593,-1,0.0324875758203685
T105539,2026-03-04,INV-115494,PO-190464,V1198,Vendor_198,50000.0,Services,P008,CC0172,0,52,Quarterly,64363.57303867824,-0.1178322166172128,0.7768369224926857,0,0,1.7333333333333334,0.577777777777778,-1,0.04831283622000263
T105540,2024-10-04,INV-786416,PO-652735,V1056,Vendor_056,146906.591654662,Utilities,P004,CC0140,1,28,One-off,137396.78072171682,-0.0888157830302385,1.0692142194525385,0,0,0.9333333333333332,0.3803253305636494,-1,0.15568467588912036
T105541,2024-07-07,INV-675897,PO-492604,V1032,Vendor_032,80697.80187829243,Utilities,P010,CC0110,0,28,Quarterly,89384.41673349307,-0.1114842406310042,0.9028173458791986,0,0,0.9333333333333332,0.3111111111111111,-1,0.03804121370532981
T105542,2024-10-15,INV-509197,PO-596679,V1059,Vendor_059,50000.0,Packaging,P003,CC0154,0,-6,One-off,52012.91791006143,-0.1248856625457462,0.9612996541831764,0,0,0.0,0.0,-1,0.14612420298076478
T105543,2025-10-15,INV-832424,PO-868826,V1159,Vendor_159,50000.0,Raw Material,P003,CC0176,0,61,Monthly,61694.15815428541,-0.113846535513294,0.810449506012538,0,0,2.033333333333333,0.6777777777777777,-1,0.03342090576307564
T105544,2024-08-17,INV-220154,PO-146399,V1043,Vendor_043,100113.47263331398,Packaging,P007,CC0104,0,83,Monthly,115592.4217801363,-0.1092570245496264,0.8660902772998026,0,0,2.7666666666666666,0.9222222222222222,-1,0.06474585130876649
T105545,2025-12-18,INV-550317,PO-500600,V1177,Vendor_177,50000.0,Raw Material,P001,CC0121,0,4,One-off,37419.54217999571,-0.113846535513294,1.336200206819466,0,0,0.1333333333333333,0.3806446512639105,-1,0.1236105081677128
T105546,2024-07-01,INV-404620,PO-454978,V1030,Vendor_030,50000.0,Services,P008,CC0134,0,-7,Quarterly,45663.25614316232,-0.1178322166172128,1.0949722867603051,0,0,0.0,0.0949722867603053,-1,0.1348720730404124
T105547,2024-04-15,INV-121139,PO-766092,V1009,Vendor_009,512815.7092258012,Services,P004,CC0128,1,11,One-off,56357.40628273427,0.0259804294289727,9.099349012853846,1,1,0.3666666666666666,6.148202651651196,1,0.752491964881127
T105548,2024-08-18,INV-530593,PO-691145,V1043,Vendor_043,63388.87851460804,Raw Material,P008,CC0155,0,53,Ad-hoc,50509.1512205608,-0.1082426160018087,1.2549978960803498,0,0,1.7666666666666666,0.8438867849692389,-1,0.052473034224396635
T105549,2025-09-12,INV-230345,PO-748453,V1150,Vendor_150,81666.46402863858,Maintenance,P008,CC0198,0,57,Ad-hoc,81834.98350692191,-0.1269992791593247,0.9979407403647969,0,0,1.9,0.6333333333333334,-1,0.07227369516501633
T105550,2025-05-24,INV-141249,PO-863018,V1120,Vendor_120,108698.80904568464,Maintenance,P001,CC0169,0,65,One-off,96813.83659493637,-0.1202048464092874,1.1227610935456915,0,0,2.1666666666666665,0.8449833157679139,-1,0.07239148576563918
T105551,2024-11-24,INV-290120,PO-368121,V1070,Vendor_070,100960.60290446167,Services,P004,CC0151,0,99,Monthly,74594.99768146283,-0.1019970169865452,1.353450044138158,0,0,3.0,1.353450044138158,-1,0.14195562514309934
T105552,2025-07-02,INV-275265,PO-423075,V1131,Vendor_131,59897.308784236375,Packaging,P010,CC0195,0,117,One-off,77763.93642472346,-0.1217990383707171,0.7702453288513471,0,0,3.0,1.0,-1,0.043049650967553706
T105553,2025-06-27,INV-664979,PO-412106,V1129,Vendor_129,99733.90684790708,Packaging,P010,CC0181,0,106,One-off,125427.23223064755,-0.1093753978321814,0.7951535330422254,0,0,3.0,1.0,-1,0.0587968740511289
T105554,2025-04-19,INV-813710,PO-837344,V1110,Vendor_110,50000.0,IT Services,P006,CC0158,0,30,Ad-hoc,57425.78462924978,-0.1114452859447666,0.8706890175346866,0,0,1.0,0.3333333333333333,-1,0.029650074309714343
T105555,2025-03-21,INV-537453,PO-518189,V1102,Vendor_102,50000.0,Packaging,P005,CC0105,0,48,Monthly,41030.775057600375,-0.1248856625457462,1.2185975022360247,0,0,1.6,0.7519308355693581,-1,0.04623826919327476
T105556,2024-05-24,INV-677033,PO-781223,V1020,Vendor_020,50000.0,IT Services,P007,CC0127,1,83,Monthly,64655.78580768411,-0.1114452859447666,0.773325996666762,0,0,2.7666666666666666,0.9222222222222222,-1,0.06185472125709983
T105557,2024-09-16,INV-191986,PO-320526,V1051,Vendor_051,50000.0,Utilities,P008,CC0192,0,24,Ad-hoc,53923.76848898064,-0.1219945040365911,0.9272348984700046,0,0,0.8,0.2666666666666666,-1,0.0395815089315283
T105558,2025-03-31,INV-807975,PO-936378,V1105,Vendor_105,50000.0,Utilities,P001,CC0155,0,114,Monthly,63982.26313601882,-0.1219945040365911,0.7814665744740201,0,0,3.0,1.0,-1,0.03622912894920099
T105559,2024-06-17,INV-551506,PO-535454,V1027,Vendor_027,50000.0,Maintenance,P004,CC0192,0,6,One-off,36277.36721875608,-0.1349584724937685,1.3782698093413202,0,0,0.2,0.4449364760079868,-1,0.1862196694278748
T105560,2025-02-21,INV-485585,PO-990486,V1095,Vendor_095,50000.0,IT Services,P001,CC0107,0,50,One-off,40204.12152005512,-0.1114452859447666,1.2436535884774491,0,0,1.6666666666666667,0.7992091440330049,-1,0.048649841815730455
T105561,2024-06-04,INV-882542,PO-502188,V1023,Vendor_023,81634.61113150364,Packaging,P006,CC0118,0,87,Ad-hoc,90316.29946061416,-0.1150199346378058,0.9038746230640629,0,0,2.9,0.9666666666666668,-1,0.03736821984485457
T105562,2025-10-06,INV-382415,PO-137558,V1157,Vendor_157,141157.07428352,IT Services,P002,CC0114,0,5,One-off,175642.85232327922,-0.0797036833712749,0.803659656037204,0,0,0.1666666666666666,0.0555555555555555,-1,0.27910266931062555
T105563,2024-05-25,INV-495203,PO-336818,V1020,Vendor_020,50000.0,Raw Material,P009,CC0109,0,118,Monthly,40273.4663837843,-0.113846535513294,1.2415122036808828,0,0,3.0,1.241512203680883,-1,0.05614288400401838
T105564,2024-05-17,INV-933436,PO-493723,V1018,Vendor_018,50000.0,Maintenance,P004,CC0135,0,6,One-off,44512.947188753744,-0.1349584724937685,1.1232686927688438,0,0,0.2,0.1899353594355104,-1,0.1562425472314823
T105565,2025-06-19,INV-234786,PO-219522,V1127,Vendor_127,50000.0,Logistics,P009,CC0199,0,22,Quarterly,52645.319945257696,-0.1172636879785622,0.9497520397253092,0,0,0.7333333333333333,0.2444444444444444,-1,0.024498717332726613
T105566,2024-08-18,INV-569722,PO-796203,V1044,Vendor_044,87804.7552973189,Utilities,P010,CC0102,0,40,Quarterly,114128.32346117488,-0.1090509734954173,0.7693511359359366,0,0,1.3333333333333333,0.4444444444444445,-1,0.06948975326384138
T105567,2024-11-22,INV-620206,PO-413721,V1070,Vendor_070,54042.51218557273,Maintenance,P003,CC0193,0,73,Monthly,63759.30464801192,-0.1339424090642451,0.8476019693740156,0,0,2.433333333333333,0.8111111111111111,-1,0.09769312473910555
T105568,2024-10-26,INV-730171,PO-840849,V1062,Vendor_062,50000.0,Services,P008,CC0107,0,32,One-off,62706.883369486735,-0.1178322166172128,0.7973606295402345,0,0,1.0666666666666669,0.3555555555555555,-1,0.04612930345023117
T105569,2024-08-16,INV-936446,PO-967885,V1043,Vendor_043,85679.29731816042,Raw Material,P001,CC0101,0,64,One-off,94676.26790988332,-0.0989129538709501,0.9049712162261552,0,0,2.1333333333333333,0.7111111111111111,-1,0.05343973665962418
T105570,2025-09-18,INV-409475,PO-174568,V1152,Vendor_152,96586.58444458316,Maintenance,P010,CC0100,0,31,Ad-hoc,118455.98570530572,-0.123249188121175,0.815379517290674,0,0,1.0333333333333334,0.3444444444444445,-1,0.09055633821234074
T105571,2025-07-29,INV-204319,PO-350975,V1138,Vendor_138,59315.149248174464,Raw Material,P008,CC0177,0,35,Ad-hoc,59565.87553418113,-0.1099476767278261,0.9957907730935176,0,0,1.1666666666666667,0.3888888888888889,-1,0.019153481673326058
T105572,2024-09-01,INV-459233,PO-645930,V1047,Vendor_047,316521.0822880382,Utilities,P007,CC0118,0,52,Quarterly,38724.75904826576,-0.030743450000366,8.173610115779745,0,0,1.7333333333333334,3.577777777777777,1,0.6183392863723922
T105573,2025-07-25,INV-240766,PO-878832,V1137,Vendor_137,68537.73740782698,Services,P006,CC0111,0,28,Ad-hoc,77155.2922305171,-0.1120719085395363,0.8883089601042088,0,0,0.9333333333333332,0.3111111111111111,-1,0.0346028833293046
T105574,2025-08-13,INV-755115,PO-908606,V1142,Vendor_142,53282.64225052205,Services,P001,CC0182,0,59,One-off,56526.75344310192,-0.1168121875675069,0.942609277997094,0,0,1.9666666666666663,0.6555555555555557,-1,0.021236681825030142
T105575,2025-04-08,INV-610157,PO-274956,V1107,Vendor_107,53076.70328559366,Packaging,P003,CC0164,0,44,Ad-hoc,52610.16110551649,-0.1239261464845892,1.0088679101198998,0,0,1.4666666666666666,0.4977567990087888,-1,0.020839311649013325
T105576,2025-05-07,INV-781688,PO-304352,V1115,Vendor_115,50000.0,Services,P007,CC0135,0,24,Ad-hoc,43249.72746553319,-0.1178322166172128,1.1560766490342922,0,0,0.8,0.4227433157009588,-1,0.03195928846253614
T105577,2026-01-22,INV-405996,PO-278790,V1186,Vendor_186,95081.6831388294,Packaging,P003,CC0176,0,42,Ad-hoc,111295.18359025416,-0.1108262635655971,0.8543198373155427,0,0,1.4,0.4666666666666666,-1,0.05262477028635406
T105578,2025-02-05,INV-959136,PO-412622,V1090,Vendor_090,67842.228085194,Packaging,P007,CC0190,0,47,Ad-hoc,80884.62837974576,-0.1193212961361766,0.8387530417606803,0,0,1.5666666666666669,0.5222222222222223,-1,0.026597931099040472
T105579,2024-12-17,INV-906003,PO-650531,V1077,Vendor_077,100493.71236028345,Services,P009,CC0153,1,53,Quarterly,92304.61806572568,-0.1021420958229671,1.0887181428856214,0,0,1.7666666666666666,0.6776070317745103,-1,0.06745281758396764
T105580,2025-04-08,INV-924193,PO-455362,V1107,Vendor_107,116793.5438672132,Maintenance,P009,CC0188,0,74,Ad-hoc,146769.76733297366,-0.1181702788814026,0.7957602303902683,0,0,2.466666666666667,0.8222222222222224,-1,0.11724034716760656
T105581,2025-11-11,INV-741486,PO-753740,V1167,Vendor_167,75319.20173742947,Services,P001,CC0134,0,27,Monthly,69432.63077753362,-0.1099646759848347,1.08478104450279,0,0,0.9,0.3847810445027899,-1,0.027322024858800083
T105582,2025-08-10,INV-268475,PO-455083,V1141,Vendor_141,225916.87960348208,IT Services,P006,CC0186,0,62,One-off,38226.87484438348,-0.0501896596290808,5.909896650541266,0,0,2.066666666666667,3.6888888888888887,1,0.5828256958904872
T105583,2024-05-04,INV-232378,PO-630759,V1015,Vendor_015,100726.39062402037,Packaging,P002,CC0164,0,46,Ad-hoc,80572.75427432485,-0.1090658768822486,1.2501296689086578,0,0,1.5333333333333334,0.761240780019769,-1,0.07003450614772948
T105584,2025-02-09,INV-961304,PO-605535,V1091,Vendor_091,408083.9426628737,Raw Material,P003,CC0121,0,88,Quarterly,75322.65314056442,0.0360296166116693,5.41781158320754,1,0,2.933333333333333,6.013807394389446,1,0.5837944159721856
T105585,2025-09-02,INV-883645,PO-327910,V1147,Vendor_147,220066.24384653795,Logistics,P009,CC0162,0,70,Quarterly,164591.46007405198,-0.0395338200211183,1.3370453348401374,0,0,2.333333333333333,1.1148231126179151,-1,0.3785236797621204
T105586,2024-08-21,INV-892709,PO-154725,V1044,Vendor_044,69916.11492748153,Raw Material,P008,CC0134,0,25,Monthly,79078.44884478571,-0.1055106390516654,0.8841361451678458,0,0,0.8333333333333334,0.2777777777777778,-1,0.04009236537621728
T105587,2026-03-02,INV-678062,PO-298750,V1197,Vendor_197,84867.28985080388,Services,P007,CC0107,0,18,Ad-hoc,99893.6811420036,-0.106997758940114,0.8495761581772225,0,0,0.6,0.2,-1,0.08121499854786836
T105588,2025-10-21,INV-870980,PO-801270,V1161,Vendor_161,69231.54882921983,IT Services,P008,CC0146,0,38,Monthly,71286.41040351716,-0.1047487109986337,0.9711745680184236,0,0,1.2666666666666666,0.4222222222222222,-1,0.03159302249899254
T105589,2025-11-19,INV-544270,PO-772336,V1169,Vendor_169,56979.72057156529,Services,P002,CC0106,0,35,Quarterly,70427.45153440718,-0.1156633790776684,0.8090555505011844,0,0,1.1666666666666667,0.3888888888888889,-1,0.03296919865037413
T105590,2024-05-09,INV-245928,PO-210589,V1016,Vendor_016,52606.98713689797,Packaging,P006,CC0143,0,61,Monthly,66946.17252445011,-0.1240726345099275,0.7858102286233738,0,0,2.033333333333333,0.6777777777777777,-1,0.061231669081456205
T105591,2025-05-08,INV-330891,PO-445712,V1115,Vendor_115,69363.90583224967,Utilities,P003,CC0189,0,22,Monthly,67182.31753472955,-0.1153647214982576,1.0324726561627229,0,0,0.7333333333333333,0.2769171006071671,-1,0.036165522627378606
T105592,2025-03-31,INV-866435,PO-831983,V1105,Vendor_105,77698.2393030766,Maintenance,P001,CC0107,1,108,Quarterly,58543.78193915609,-0.1279966708402116,1.3271817557640455,0,0,3.0,1.3271817557640455,-1,0.13189547150795142
T105593,2025-06-11,INV-684738,PO-826432,V1125,Vendor_125,106637.86668489916,IT Services,P010,CC0167,0,98,One-off,89443.41345523742,-0.091723540056664,1.1922383389165578,0,0,3.0,1.1922383389165578,-1,0.10344094757248845
T105594,2025-11-21,INV-997732,PO-115384,V1170,Vendor_170,69872.34960029378,Services,P005,CC0123,0,69,One-off,76480.15158567231,-0.1116571989542346,0.9136010867084052,0,0,2.3,0.7666666666666666,-1,0.018479620783736748
T105595,2024-11-23,INV-908636,PO-807428,V1070,Vendor_070,50000.0,Logistics,P003,CC0159,0,76,Quarterly,47173.53149149406,-0.1172636879785622,1.059916406915933,0,0,2.533333333333333,0.9043608513603776,-1,0.02761538477134156
T105596,2025-04-04,INV-783438,PO-808322,V1106,Vendor_106,50846.8270703764,Services,P009,CC0162,0,27,Monthly,56491.11147280964,-0.1175690785272416,0.9000854425540917,0,0,0.9,0.3,-1,0.025640871222047373
T105597,2025-07-20,INV-134628,PO-204759,V1135,Vendor_135,50000.0,Packaging,P008,CC0175,1,62,One-off,55002.055584583664,-0.1248856625457462,0.9090569337560236,0,0,2.066666666666667,0.688888888888889,-1,0.02843714108044437
T105598,2025-09-11,INV-266574,PO-419740,V1150,Vendor_150,137393.85327586057,Raw Material,P004,CC0167,1,-6,Ad-hoc,146080.01385680895,-0.0772678094443307,0.9405383368222928,0,0,0.0,0.0,-1,0.2933700170165152
T105599,2025-09-24,INV-437634,PO-148300,V1154,Vendor_154,50000.0,Maintenance,P009,CC0124,0,7,Ad-hoc,39734.97700696952,-0.1349584724937685,1.25833720732316,0,0,0.2333333333333333,0.3361149851009377,-1,0.1583883323094435
T105600,2024-11-11,INV-132179,PO-690271,V1067,Vendor_067,97121.71163617178,Raw Material,P008,CC0136,0,56,Quarterly,84646.34790693858,-0.0941237275899557,1.1473821852650845,0,0,1.8666666666666667,0.7696044074873065,-1,0.07238310822482534
T105601,2026-03-09,INV-942092,PO-875646,V1199,Vendor_199,68752.98472176855,Utilities,P003,CC0157,1,2,Monthly,63714.558087346086,-0.1155738876729774,1.0790781068828148,0,0,0.0666666666666666,0.101300329105037,-1,0.12406674902089217
T105602,2024-03-18,INV-305245,PO-261254,V1001,Vendor_001,69693.749491656,Utilities,P003,CC0129,0,113,Ad-hoc,83259.69316418325,-0.1152517901634093,0.8370646929267923,0,0,3.0,1.0,-1,0.017177687409409646
T105603,2025-03-05,INV-444618,PO-416714,V1098,Vendor_098,56459.342840836085,Services,P002,CC0184,0,86,One-off,62632.25180939104,-0.1158250782095429,0.9014420080673294,0,0,2.8666666666666667,0.9555555555555556,-1,0.026166323280338646
T105604,2025-05-29,INV-707074,PO-583308,V1121,Vendor_121,50000.0,Logistics,P004,CC0158,0,76,One-off,54348.02798008247,-0.1172636879785622,0.91999658236586,0,0,2.533333333333333,0.8444444444444444,-1,0.02202566771887348
T105605,2024-04-24,INV-132283,PO-164857,V1012,Vendor_012,50000.0,IT Services,P003,CC0168,0,106,Quarterly,55164.12034132918,-0.1114452859447666,0.9063862469051248,0,0,3.0,1.0,-1,0.003867409238099838
T105606,2025-02-03,INV-672692,PO-369199,V1090,Vendor_090,142092.38084735518,Maintenance,P004,CC0166,0,45,Quarterly,142365.3756736128,-0.1118115539388444,0.9980824352482762,0,0,1.5,0.5,-1,0.11441204687352492
T105607,2025-05-19,INV-191299,PO-295602,V1119,Vendor_119,63384.87450072701,Packaging,P003,CC0135,0,101,Monthly,45876.64293722394,-0.1207113886987509,1.3816371565692098,0,0,3.0,1.3816371565692098,-1,0.12261480393412204
T105608,2025-05-28,INV-912206,PO-103532,V1121,Vendor_121,105096.45989526738,IT Services,P002,CC0171,0,-1,Quarterly,86249.76528739311,-0.0922602698947498,1.2185129958913528,0,0,0.0,0.2185129958913527,-1,0.2110725162541038
T105609,2024-06-05,INV-721683,PO-701400,V1023,Vendor_023,508614.7211342042,Raw Material,P008,CC0164,0,94,One-off,93839.24382299284,0.0781068070474199,5.420064148146743,1,0,3.0,6.07810680704742,1,0.5870763330815643
T105610,2024-09-29,INV-402131,PO-752626,V1055,Vendor_055,50000.0,Maintenance,P004,CC0181,0,5,Monthly,36919.89993181132,-0.1349584724937685,1.3542831939508717,0,0,0.1666666666666666,0.409838749506427,-1,0.17816944275982488
T105611,2024-09-05,INV-730107,PO-172635,V1048,Vendor_048,73995.0059660671,Logistics,P002,CC0133,0,6,One-off,65980.31006037294,-0.106296616541014,1.1214710251946467,0,0,0.2,0.1881376918613133,-1,0.11063077421978919
T105612,2025-06-21,INV-382639,PO-218058,V1127,Vendor_127,61236.90978350104,Logistics,P008,CC0158,0,86,One-off,71808.73445804029,-0.1121277862618793,0.8527780115562872,0,0,2.8666666666666667,0.9555555555555556,-1,0.035062714909235106
T105613,2024-11-06,INV-203540,PO-163515,V1065,Vendor_065,50000.0,Services,P003,CC0189,0,81,One-off,38453.95410931413,-0.1178322166172128,1.3002564016658364,0,0,2.7,1.2002564016658366,-1,0.09363582993708461
T105614,2025-05-02,INV-108669,PO-945732,V1114,Vendor_114,54571.1160698274,Services,P005,CC0137,0,31,One-off,41848.0519163611,-0.1164118147503752,1.3040300222073666,0,0,1.0333333333333334,0.6484744666518111,-1,0.05096547675854462
T105615,2025-08-26,INV-297294,PO-612563,V1146,Vendor_146,80318.34222789474,Raw Material,P009,CC0183,0,9,One-off,62211.2475715491,-0.1011567833894388,1.291058214762864,0,0,0.3,0.3910582147628639,-1,0.12372718480969502
T105616,2025-10-14,INV-736986,PO-589351,V1159,Vendor_159,50000.0,Packaging,P003,CC0134,0,28,Quarterly,43094.65073769324,-0.1248856625457462,1.1602368076803304,0,0,0.9333333333333332,0.4713479187914415,-1,0.03282175498966971
T105617,2024-07-23,INV-607485,PO-177567,V1036,Vendor_036,50897.97420888439,Maintenance,P002,CC0112,0,50,Monthly,41803.74216453923,-0.1347327715651333,1.2175458840156064,0,0,1.6666666666666667,0.773101439571162,-1,0.10774652620318138
T105618,2025-12-30,INV-345711,PO-101506,V1180,Vendor_180,54902.63223314506,Utilities,P008,CC0103,0,20,One-off,38891.74378918983,-0.1203159487981617,1.4116783379717095,0,0,0.6666666666666666,0.6339005601939317,-1,0.1296623438535817
T105619,2024-07-09,INV-717878,PO-935213,V1033,Vendor_033,172088.5873011074,Logistics,P001,CC0149,0,111,One-off,149011.7466289068,-0.0614623157874451,1.1548659162399475,0,0,3.0,1.1548659162399475,-1,0.2710755305219081
T105620,2024-03-26,INV-449502,PO-950429,V1004,Vendor_004,50000.0,Services,P006,CC0141,1,106,One-off,64888.83393968352,-0.1178322166172128,0.7705485977214012,0,0,3.0,1.0,-1,0.03828054416967864
T105621,2024-04-12,INV-241111,PO-590165,V1008,Vendor_008,76943.11407159075,Logistics,P009,CC0125,0,42,Quarterly,69394.36870383804,-0.1049491648152417,1.1087803738076978,0,0,1.4,0.5754470404743643,-1,0.026408560357298664
T105622,2024-08-04,INV-711145,PO-219505,V1040,Vendor_040,52750.60188281191,IT Services,P005,CC0186,1,29,Ad-hoc,43611.84597184794,-0.1104875049662924,1.2095475600107173,0,0,0.9666666666666668,0.5317697822329395,-1,0.03593273735619671
T105623,2025-12-08,INV-510743,PO-126761,V1174,Vendor_174,50000.0,Raw Material,P002,CC0183,0,15,One-off,49871.41788476516,-0.113846535513294,1.002578272699845,0,0,0.5,0.1692449393665115,-1,0.059257754432586324
T105624,2024-08-09,INV-697975,PO-850546,V1041,Vendor_041,52107.39448794488,Utilities,P008,CC0162,0,12,Ad-hoc,43646.25197140635,-0.121272977744396,1.1938572531286675,0,0,0.4,0.3271905864620008,-1,0.07281641410173256
T105625,2025-07-30,INV-605831,PO-575903,V1138,Vendor_138,83590.74790175902,Logistics,P008,CC0176,0,1,Quarterly,86582.22009404865,-0.101910821119507,0.9654493475792122,0,0,0.0333333333333333,0.0111111111111111,-1,0.17431064406269556
T105626,2025-01-10,INV-191180,PO-396349,V1083,Vendor_083,2898417.8885553367,Packaging,P004,CC0159,1,37,Quarterly,80886.71957606975,0.763436173932012,35.833050267658905,1,1,1.2333333333333334,7.174547285043124,1,0.81043587796153
T105627,2024-04-09,INV-144733,PO-111031,V1007,Vendor_007,65710.14202084961,Packaging,P002,CC0164,0,106,Monthly,81356.04165117988,-0.1199862191503933,0.8076860757629626,0,0,3.0,1.0,-1,0.03893209266542021
T105628,2025-01-29,INV-190627,PO-611255,V1088,Vendor_088,103401.07714117948,Logistics,P006,CC0122,0,82,Quarterly,129949.46472656484,-0.092856383030293,0.7957022166944084,0,0,2.7333333333333334,0.9111111111111112,-1,0.1041337006313942
